6075435,MOOSONEE            ,ONT , station joined    , Monthly mean of homogenized daily mean temperature                     , Deg Celcius,          Updated to 2022
6075435,MOOSONEE            ,ONT , station jointe    , Moyenne mensuelle des temperatures quotidiennes moyennes homogeneisees , Deg Celsius, Mise a jour jusqu a 2022
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1877, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    -1.1,a,    -4.8,a, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1878,   -16.1,a,    -9.7,a,    -6.0,a,     0.8,a,     6.5,a,    11.6,a,    17.6,a,    15.8,a,    10.0,a,     4.9,a,    -2.7,a,   -11.7,a,     1.8,a,   -10.2,a,     0.4,a,    15.0,a,     4.1,a
 1879,   -17.9,a,   -19.3,a,   -10.3,a,    -3.2,a,     4.1,a,     9.6,a,    15.6,a,    14.3,a,     9.1,a,     7.7,a,    -4.8,a,   -22.2,a,    -1.4,a,   -16.3,a,    -3.1,a,    13.2,a,     4.0,a
 1880,   -14.4,a,   -17.7,a,   -15.0,a,    -4.2,a,     4.7,a,    11.9,a,    14.6,a,    12.4,a,    10.6,a,     3.2,a,    -5.6,a,   -14.1,a,    -1.1,a,   -18.1,a,    -4.8,a,    13.0,a,     2.7,a
 1881,   -21.3,a,   -13.5,a,    -7.1,a,    -4.4,a,     8.6,a,     9.3,a,    17.0,a,    16.0,a,    10.3,a,     0.9,a,    -9.2,a,   -11.7,a,    -0.4,a,   -16.3,a,    -1.0,a,    14.1,a,     0.7,a
 1882,   -18.6,a,   -16.8,a,   -10.6,a,    -4.7,a, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   -15.7,a, -9999.9,M, -9999.9,M, -9999.9,M
 1883, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1884, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1885, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1886, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
