YEAR,NFIREID,FIRECAUS,BURNCLAS,AGENCY,POLY_HA,ADJ_HA,fire_area,latitude,longitude
1998,391,Human,Full 75-100%,BC,121.509749829,126.992914598,118.5943973110139,52.49224099443674,-125.18487384572703
1998,401,Human,Full 75-100%,BC,104.04910492,109.397238325,101.0788544377932,53.27628344604343,-121.94016015873163
1998,440,Human,Full 75-100%,BC,109.489926389,114.891537496,107.25053838270388,51.91604259354669,-124.49288308395501
1998,454,Human,Full 75-100%,BC,176.776583033,182.100346922,172.9694938915944,52.08956804567743,-123.23973329454482
1998,467,Lightning,Full 75-100%,BC,2109.1403031,2109.1403031,2051.0870093646736,53.09574675136577,-118.85259695630532
1998,499,Lightning,Full 75-100%,BC,197.748267216,197.748267216,192.98681795886532,52.506518718500594,-119.5013446411303
1998,544,Undefined,Full 75-100%,BC,182.341981473,182.341981473,178.417830965409,52.08708994320764,-118.60091603402932
1998,545,Lightning,Full 75-100%,BC,1919.29747709,1803.28401476,1880.486754080646,51.87927538611235,-119.28846203297894
1998,556,Undefined,Full 75-100%,BC,1034.90329926,1034.90329926,1015.1620425992487,51.69876539221713,-118.77973021306991
1998,558,Lightning,Full 75-100%,BC,437.65653393,435.339236783,428.44024493843915,52.012716760834394,-117.70681198738613
1998,570,Lightning,Full 75-100%,BC,175.820809938,181.153681171,172.6578965566529,51.529999072951135,-118.58000690202225
1998,600,Lightning,Full 75-100%,BC,206.846502628,211.788195683,203.49093482168405,51.25999878808822,-118.08000607725373
1998,602,Lightning,Full 75-100%,BC,3525.65086384,3235.7182338,3483.3927972071715,50.63398465974729,-120.59796581722296
1998,603,Lightning,Full 75-100%,PC-GL,69.1078101069,73.816305723,67.9234592799163,51.39916217021386,-117.61587866338611
1998,620,Lightning,Full 75-100%,BC,64.0119017861,68.5755852387,63.4766964604139,50.120000005649665,-121.60000000002961
1998,622,Lightning,Full 75-100%,BC,6327.95901333,5677.97226767,6251.662208504065,50.64428334219533,-119.37988422372575
1998,630,Human,Full 75-100%,BC,1245.16271566,1189.59432126,1236.0755010016167,49.98999763796411,-121.56000929536292
1998,642,Lightning,Full 75-100%,BC,3.69273365883,3.69273365883,3.6487288142946515,50.62395964100389,-117.6948120087246
1998,646,Lightning,Full 75-100%,BC,6046.68626194,6046.68626194,6016.346953857642,49.66181255071793,-120.86086672437446
1998,648,Lightning,Full 75-100%,BC,771.956208738,751.23736886,765.7342086087586,50.07815120038296,-119.00095133833207
1998,655,Lightning,Full 75-100%,BC,448.550065679,445.75201723,443.3646277534311,50.572659853942845,-115.43902995706718
1998,671,Undefined,Full 75-100%,BC,16.0231875946,16.0231875946,15.881103438378254,50.19068090027702,-114.80875779957009
1998,756,Human,Full 75-100%,BC,51.996735462,56.1524350232,51.75483967437637,49.61261383807987,-115.87232890276074
1998,757,Human,Full 75-100%,BC,7.92865137677,9.20678467685,7.915305420940774,49.21877886946641,-119.21016235724541
1998,758,Human,Full 75-100%,BC,12.9969752199,14.8070567622,12.959177328220884,49.379998188663514,-119.53000565596409
1998,759,Lightning,Full 75-100%,BC,12.7653179217,14.5532325031,12.645814426752118,50.25999945369371,-117.95000306063366
1998,760,Human,Full 75-100%,BC,12.855193404,14.6517289706,12.766305715302881,49.919998422130945,-119.47000565548932
1998,761,Lightning,Full 75-100%,BC,15.9433816927,18.0211641861,15.789597971293906,50.2999993286573,-118.18000349657919
1998,762,Lightning,Full 75-100%,BC,59.9877752145,59.9877752145,59.45405268978701,50.19485128979172,-116.8386824699173
1998,763,Lightning,Full 75-100%,BC,57.5825362914,61.9403105609,57.007051504158675,50.34922577842151,-118.35938834060951
1998,764,Lightning,Full 75-100%,BC,56.9774034278,61.3143713819,56.288156166555254,50.64999964098035,-117.39000321249304
1998,765,Lightning,Full 75-100%,BC,82.2852983512,87.3017185284,81.58549408416293,50.13999835002712,-119.51000618076333
1998,766,Lightning,Full 75-100%,BC,23.3913578049,26.0515896154,23.14144283297078,50.44720165695942,-118.3914557449466
1998,767,Lightning,Full 75-100%,BC,31.0425596564,34.1974733936,30.70301482590156,50.48344558034733,-118.51424861079339
1998,768,Lightning,Full 75-100%,BC,31.560708404,34.7460816178,31.148520363952127,50.789999634396516,-117.61000351872272
1998,769,Human,Full 75-100%,BC,8.36519750085,9.69363585776,8.300546448131382,50.0322025504601,-120.62217790161641
1998,770,Lightning,Full 75-100%,BC,161.588497104,161.588497104,159.27064665099886,50.978868959832724,-117.19319255657601
1998,771,Lightning,Full 75-100%,BC,95.6652938191,100.909066602,94.333659937103,50.91614749513611,-117.79028920139191
1998,772,Lightning,Full 75-100%,BC,32.1380007621,35.3569012914,31.915778515249585,49.920000005760684,-122.02999999828087
1998,773,Human,Full 75-100%,BC,64.6927270999,69.2766629011,64.10537781311339,50.2203291844252,-121.08404775111181
1998,774,Lightning,Full 75-100%,BC,21.9501089854,24.5064934568,21.6321063971089,51.00011338566427,-117.82978667179971
1998,775,Lightning,Full 75-100%,BC,12.0673381023,12.0673381023,11.917175154200265,50.700254114788734,-118.25061854704127
1998,776,Lightning,Full 75-100%,BC,95.9177543972,101.165077057,94.81616987564954,50.561768137874644,-118.34865314436084
1998,777,Lightning,Full 75-100%,BC,176.155115113,181.484823354,174.14191205848044,50.55370823576761,-118.47396240163107
1998,778,Lightning,Full 75-100%,BC,52.1659956341,56.3281587847,51.53494959677124,50.64999925890777,-118.10000389994296
1998,779,Human,Full 75-100%,BC,31.7473159301,34.9435734991,31.39416598428585,50.51000000719651,-120.26999999933285
1998,780,Human,Full 75-100%,BC,232.238333937,232.238333937,230.18791794050202,50.185301353202014,-121.59463126875774
1998,781,Lightning,Full 75-100%,BC,41.1903268477,44.8840376536,40.810103916659635,50.241636628587614,-121.31491555246785
1998,782,Lightning,Full 75-100%,BC,35.7851485327,39.2063864142,35.24590712341654,51.08663921343431,-118.8684605408863
1998,783,Lightning,Full 75-100%,BC,43.7251496687,47.5365014301,43.01004101292188,51.27999845906845,-119.13000751085937
1998,784,Lightning,Full 75-100%,BC,1043.21201273,1003.48485886,1024.4304443192493,51.53220175766385,-117.97854348336114
1998,785,Lightning,Full 75-100%,BC,471.042949301,471.042949301,462.0555391078163,51.69944714515831,-117.78161931656433
1998,786,Lightning,Full 75-100%,BC,57.218396907,61.5636815382,56.13379852061274,51.679999089499084,-118.10000684853478
1998,787,Human,Full 75-100%,BC,773.854560188,773.854560188,763.9991553667685,50.74265769879965,-121.80826119022986
1998,788,Human,Full 75-100%,BC,211.430327166,216.29851911,208.64984174301583,50.80325475189989,-121.40533520852799
1998,789,Lightning,Full 75-100%,BC,16.5704753478,16.5704753478,16.264066400324342,51.60770945226089,-118.19288431615318
1998,790,Lightning,Full 75-100%,BC,888.671204801,860.134074484,873.1031259526096,51.45747888728849,-118.76299130467453
1998,791,Lightning,Full 75-100%,BC,46.0083707991,49.9206004953,45.153979910288356,51.619999144853665,-118.1200066113596
1998,792,Lightning,Full 75-100%,BC,123.931759977,129.425616313,122.22705222030717,50.891914428937774,-120.43402334821727
1998,793,Lightning,Full 75-100%,BC,81.0335748623,86.0245520677,79.34526681947955,51.97692733861911,-117.41080616126271
1998,794,Lightning,Full 75-100%,BC,541.982528227,534.683643993,531.8918284050303,51.62742950306953,-118.73244209468362
1998,795,Human,Full 75-100%,BC,122.481131481,122.481131481,120.80776956928685,50.878231962251554,-121.93674806421214
1998,796,Lightning,Full 75-100%,BC,256.99788886,260.942718714,251.85363211763618,51.84684246661299,-118.59263989659901
1998,797,Lightning,Full 75-100%,BC,34.0734709687,37.4017331084,33.43196126899063,51.65999940405825,-119.9000053354285
1998,798,Lightning,Full 75-100%,BC,28.6546270634,31.6644983819,28.05348516283803,51.999999239407956,-118.87000664222508
1998,799,Lightning,Full 75-100%,BC,524.326713715,517.927047677,513.1239941674244,52.06213701533916,-117.91708245779017
1998,800,Lightning,Full 75-100%,BC,164.769245694,170.192704344,161.28432842859127,52.02747512822878,-119.40350658696883
1998,801,Lightning,Full 75-100%,BC,11.8229516414,13.5188229431,11.568265943982354,52.09044677811498,-119.13103165835102
1998,802,Lightning,Full 75-100%,BC,32.2466159309,35.4717769402,31.502591633691924,52.339925347813185,-119.14094395240771
1998,803,Lightning,Full 75-100%,BC,12.2136291075,13.948031063,11.934048482840897,52.3100000638829,-119.74000254747112
1998,804,Lightning,Full 75-100%,BC,294.159093568,294.159093568,287.1096686126836,52.48757048221255,-119.4275889796317
1998,805,Human,Full 75-100%,BC,33.9559542266,37.2777066144,33.61641063046579,50.350000006009495,-127.2500000006226
1998,806,Human,Full 75-100%,BC,15.2483005007,17.2651687891,15.081882384879233,50.4800000063254,-126.81000000022755
1998,807,Human,Full 75-100%,BC,30.7996583493,33.9401717705,30.16895044629211,51.92000000676367,-122.51999999905811
1998,808,Human,Full 75-100%,BC,60.0087034021,64.4473756644,58.8216480399256,51.80966044418395,-123.0501891499278
1998,809,Lightning,Full 75-100%,BC,385.570017592,385.408282965,375.3690753261219,52.910000570246545,-119.96000166965987
1998,810,Human,Full 75-100%,BC,12.2763569679,14.01689568,12.01270032641946,52.08000000855185,-123.14000000062263
1998,811,Lightning,Full 75-100%,BC,48.5171981367,48.5171981367,47.166311577339194,53.15174015041663,-119.43636665247108
1998,812,Human,Full 75-100%,BC,24.8482379694,27.6097128997,24.298988724339743,52.18151865401765,-123.9678733340762
1998,813,Lightning,Full 75-100%,BC,1451.67190626,1378.70002748,1409.9571511822055,53.31000001148771,-120.19999999862215
1998,814,Lightning,Full 75-100%,BC,12.0325353388,13.749143793,11.710019567624958,52.97000000869757,-121.5299999995954
1998,815,Lightning,Full 75-100%,BC,75.8291374662,80.7060196167,73.90180530770799,52.73189284890662,-119.1277787227231
1998,816,Lightning,Full 75-100%,BC,62.7566306842,67.2822170667,60.90091236622891,53.46000000849336,-120.65999999938322
1998,817,Human,Full 75-100%,BC,159.700481164,159.700481164,156.10273406300348,52.250586391762965,-125.18552351744489
1998,818,Lightning,Full 75-100%,BC,21.0832591567,23.5753122843,20.444934720000088,53.58856905729765,-120.52923427260755
1998,819,Lightning,Full 75-100%,BC,147.594941689,153.101995368,142.839627363146,53.95000000917461,-120.60000000022679
1998,820,Lightning,Full 75-100%,BC,164.695339796,170.119310761,159.28500963973613,54.070221574345595,-121.0480767710436
1998,821,Lightning,Full 75-100%,BC,29.8533879896,32.9370493298,28.997200999105953,53.30000000845928,-126.62999999994287
1998,822,Lightning,Full 75-100%,BC,53.8117564784,58.0356309979,51.673690058619655,55.480000009726446,-122.79999999950327
1998,823,Human,Full 75-100%,BC,41.3206119424,45.0205196544,39.60931429844393,55.85868242699791,-121.4136456099071
1998,824,Human,Full 75-100%,BC,20.1705787616,22.5932998467,19.336241536034585,55.84695266563428,-121.51702601333174
1998,825,Human,Full 75-100%,BC,94.4793188609,99.7060654313,91.57897072198485,53.66606098756209,-120.94450875416015
1998,826,Lightning,Full 75-100%,BC,10.7662930576,12.3551510635,10.253327064399054,57.43000000941669,-120.95999999912445
1998,827,Lightning,Full 75-100%,BC,213.864434792,218.692057473,203.48673219806474,57.680000011175856,-120.66000000055305
1998,828,Lightning,Full 75-100%,BC,13.1535879374,14.9785564604,12.490058990493786,58.260000011321786,-122.26000000050206
1998,829,Lightning,Full 75-100%,BC,107.267068116,107.267068116,101.58002533393822,59.13273550070098,-131.75730427887828
1998,830,Lightning,Full 75-100%,BC,9.35167214234,9.35167214234,8.860267794990731,58.96302899795739,-120.51594870741935
1998,831,Lightning,Full 75-100%,BC,18.000581479,20.2514077141,17.049830467497813,59.06000000971157,-121.3999999996249
1998,832,Human,Full 75-100%,BC,16.5432199126,18.6725460404,15.677812588600805,58.880000012599005,-122.82999999853658
1998,833,Lightning,Full 75-100%,BC,13.5889371422,15.4548773697,12.959423150132313,57.07000000913756,-130.5699999997445
1998,834,Human,Full 75-100%,BC,924.934282953,893.852155269,880.2774906129014,57.60983011546509,-129.94102595564055
1998,835,Lightning,Full 75-100%,BC,31.0427336461,34.1976576703,29.51465563566099,57.885781906088845,-130.78881240701017
1998,836,Human,Full 75-100%,BC,25.9671064961,28.8039322397,24.689229457462723,57.881713499027114,-131.2439822710246
1998,837,Lightning,Full 75-100%,BC,74.1075281538,74.1075281538,70.14727008584363,59.289546306269166,-127.07918388870425
1998,838,Lightning,Full 75-100%,BC,721.027468843,721.027468843,681.4126093666384,59.89129428745404,-132.79372798185335
1998,84,Lightning,Full 75-100%,BC,136.01468007,136.01468007,128.68607210318152,59.4589470468575,-131.92509337642218
1998,88,Lightning,Full 75-100%,BC,3207.41897625,3207.41897625,3038.449170908953,59.01076780405247,-131.93098936402262
1998,99,Lightning,Full 75-100%,BC,484.605454904,484.605454904,458.1442834810931,59.7490357258059,-127.61301421968541
1999,109,Human,Full 75-100%,BC,229.147755775,233.697117839,218.6539719445012,56.93000000925937,-125.78000000009699
1999,1106,Undefined,Full 75-100%,BC,10.8953039266,10.8953039266,10.326181472455144,58.85334241648075,-121.0407968753427
1999,1121,Undefined,Full 75-100%,BC,5.94411203276,5.94411203276,5.901204712545402,49.961784100530615,-116.0751379443077
1999,1139,Undefined,Full 75-100%,BC,0.720388570398,0.720388570398,0.7160226099263506,49.803203402471325,-115.57047021072059
1999,1151,Undefined,Full 75-100%,BC,6.21429931782,6.21429931782,6.156217068436289,50.257887111315725,-117.92929242504194
1999,1156,Undefined,Full 75-100%,BC,2.81682145051,2.81682145051,2.7170924862704107,54.5706775304797,-120.31684034159593
1999,1165,Undefined,Full 75-100%,BC,19.2674058585,19.2674058585,18.772720816870137,52.77581435458421,-118.92867881184678
1999,1167,Undefined,Full 75-100%,BC,3.96293490387,3.96293490387,3.8892828918809226,51.622304034649574,-117.70827274384257
1999,1172,Undefined,Full 75-100%,BC,9.45269817484,9.45269817484,9.377494218264829,50.06367313192838,-119.02203304371396
1999,1177,Undefined,Full 75-100%,BC,11.864375276,11.864375276,11.33819131803966,56.560993114403395,-120.18435446465901
1999,1186,Undefined,Full 75-100%,BC,2.7043964108,2.7043964108,2.5681370050717005,58.24097755718324,-120.39335747461062
1999,136,Undefined,Full 75-100%,BC,20.0817242369,20.0817242369,19.278075384808904,55.5433878518734,-124.4871184869637
1999,198,Lightning,Full 75-100%,BC,1609.79689013,1609.79689013,1564.4468040547083,53.2096437130433,-126.27205268794248
1999,377,Human,Full 75-100%,BC,37.8287996809,37.8287996809,37.44221049712036,50.38115292138755,-123.55677076570711
1999,442,Human,Full 75-100%,BC,60.0013475509,64.4397805312,59.937374002941034,49.13820463304912,-119.74218324136945
1999,638,Human,Full 75-100%,BC,41.346666132,45.0478110968,41.344072967197626,49.00813731580724,-115.10513506624132
1999,639,Human,Full 75-100%,BC,45.2602113458,49.1398998124,45.043801187255156,49.63000077603529,-115.67999937006299
1999,640,Human,Full 75-100%,BC,88.8099475432,93.9471138515,88.23474532715132,49.85999867370922,-114.76000394083836
1999,641,Human,Full 75-100%,BC,43.5782925532,47.382993958,43.31274917843945,49.80769491937091,-115.7283955947765
1999,642,Human,Full 75-100%,BC,43.8546182162,47.6718163995,43.416127540898316,50.349883103921,-115.15213538277334
1999,643,Human,Full 75-100%,BC,19.3736057917,21.7343834475,19.272353250163505,49.69000100019356,-115.67999913952424
1999,644,Human,Full 75-100%,BC,64.1176092238,68.6844559227,63.61845442130064,50.040000006850356,-120.52000000044066
1999,645,Human,Full 75-100%,BC,27.6953135206,30.6446570816,27.524466649883212,49.819995158062454,-121.59000989752572
1999,646,Human,Full 75-100%,BC,129.977361339,135.489982103,128.92200938819286,50.086406654673574,-120.81544567703314
1999,647,Human,Full 75-100%,BC,53.9828266184,58.2129991277,53.63702395871887,49.8524681323539,-122.00030455766634
1999,648,Human,Full 75-100%,BC,28.9434562025,31.9712911577,28.678563302270312,50.23056909775074,-121.59003416039343
1999,649,Human,Full 75-100%,BC,18.1516475141,20.4147790406,17.989354487398394,50.200970955480265,-119.89040138988254
1999,650,Human,Full 75-100%,BC,12.632297922,14.4074038597,12.469913986464078,50.760000006095495,-120.76000000037483
1999,651,Human,Full 75-100%,BC,163.964370327,169.393339837,160.77769659743745,51.75515634204542,-122.61690069790765
1999,652,Human,Full 75-100%,BC,46.9285901657,50.8801740876,46.10055078583969,51.47686549769586,-123.94009436847631
1999,653,Human,Full 75-100%,BC,12.2790848084,14.0198900804,12.016129424977905,52.07000000904286,-121.94000000079816
1999,654,Human,Full 75-100%,BC,74.8631160358,79.7172975705,73.17248819786933,52.25953374417117,-122.05201325401208
1999,656,Human,Full 75-100%,BC,87.897767711,93.0192182918,86.23465727111355,51.67462087665347,-123.45930310818332
1999,657,Human,Full 75-100%,BC,41.4936255202,45.2017368288,40.23249553859673,53.61000000854288,-120.86000000029821
1999,658,Human,Full 75-100%,BC,57.5027344776,61.8577795033,55.998608449367666,52.85846761016854,-123.85372323507079
1999,659,Human,Full 75-100%,BC,23.0255925593,25.6598266411,22.30459035414457,53.78000000888397,-121.4500000019839
1999,66,Lightning,Full 75-100%,BC,50.714666521,54.8206851379,47.971653255056395,59.5400000116621,-131.90000000043003
1999,660,Human,Full 75-100%,BC,41.1912661171,44.8850216581,39.87067846311754,53.92000000935616,-124.00000000185518
1999,661,Human,Full 75-100%,BC,17.6562147347,19.878791571,16.931826114166416,55.77000001130374,-120.580000000637
1999,662,Human,Full 75-100%,BC,53.6677647665,57.8863213331,51.507881564594506,55.593800331737704,-121.44568356288639
1999,663,Human,Full 75-100%,BC,227.866895593,232.441097019,218.64947610185692,55.6397776189725,-121.37821219587178
1999,664,Human,Full 75-100%,BC,19.987019966,22.3955922155,19.17140849131654,55.72000001036061,-121.24000000017669
1999,665,Human,Full 75-100%,BC,114.575131167,120.017194709,109.96282658648144,55.596104667738686,-121.20431570337843
1999,666,Human,Full 75-100%,BC,200.354178225,205.393350522,192.2564935317216,55.632144804123364,-121.15966004853372
1999,667,Human,Full 75-100%,BC,34.195418196,37.5304180624,33.34686640767777,52.63000000917869,-121.39999999986165
1999,668,Human,Full 75-100%,BC,7.7517684493,9.0092272463,7.631379828593674,51.1557309716938,-118.80229358598723
1999,669,Human,Full 75-100%,BC,38.5205765005,42.0835536395,36.927319092344774,55.846305766659896,-121.66843573629755
1999,670,Human,Full 75-100%,BC,11.2288279107,12.8650474051,10.765188161762433,55.830000009611915,-121.80999999825711
1999,671,Human,Full 75-100%,BC,13.7736417587,15.6567860062,13.162832881312765,56.56000001062747,-120.38999999895493
1999,672,Human,Full 75-100%,BC,98.9465733392,104.23447753,94.5666297380511,56.54000001092383,-121.78999999864075
1999,673,Human,Full 75-100%,BC,18.8302457222,21.1480127296,18.01047481166193,56.36000001025458,-122.87999999908557
1999,674,Human,Full 75-100%,BC,21.7056126102,24.2439984531,20.516428731113603,59.8255147333898,-124.37958762562093
1999,675,Human,Full 75-100%,BC,13.6796167785,15.5540163616,13.058956709369674,56.82000000921745,-121.39999999983613
1999,676,Human,Full 75-100%,BC,58.0918141781,62.4669022058,55.64304518501233,56.030000011115916,-125.25000000151768
1999,677,Human,Full 75-100%,BC,26.4543316612,29.323344438,25.13686443947272,58.06000000998172,-123.81999999938459
1999,678,Lightning,Full 75-100%,BC,27.8174876773,30.7746145865,26.374357909656037,58.7302635977465,-122.88019481248915
1999,679,Human,Full 75-100%,BC,12.9429308916,14.747856735,12.26771651382542,58.83000001000056,-122.82999999845784
1999,680,Human,Full 75-100%,BC,152.479822358,157.970543922,144.322710510632,59.31110777090752,-123.35545914183322
1999,681,Human,Full 75-100%,BC,293.921296633,296.891019013,277.7282944355667,59.95604018528696,-123.99641722634155
1999,682,Lightning,Full 75-100%,BC,516.315537374,510.316743354,488.0705919516196,59.79111324565763,-125.75030322304345
1999,683,Lightning,Full 75-100%,BC,257.791835209,257.791835209,244.4163500025982,58.732422112099265,-132.1409718455992
1999,684,Lightning,Full 75-100%,BC,107.176892128,112.55708702,101.46369137374484,59.23957311213897,-132.62392477088065
1999,685,Lightning,Full 75-100%,BC,112.225152591,112.225152591,106.10367556375643,59.72544767002805,-131.82880754792998
1999,686,Human,Full 75-100%,BC,192.82739758,192.82739758,182.56584529180745,59.206031568201084,-133.9547380336722
1999,687,Human,Full 75-100%,BC,35.0703656697,38.453192047,33.13872284936025,59.95000001223255,-124.16999999757813
1999,688,Human,Full 75-100%,BC,70.2104245461,74.9482533158,66.34053938684069,59.96702734834794,-124.1070575394039
1999,689,Lightning,Full 75-100%,BC,164.071997332,169.50023869,156.34602122956176,57.27606462775327,-122.00588137817398
1999,690,Human,Full 75-100%,BC,15.752390411,17.8135642739,15.107497737696685,55.750000008753425,-121.28000000113252
1999,691,Human,Full 75-100%,BC,70.8285384101,75.5825103552,67.93348435469306,55.73518606095158,-121.43937970969762
1999,692,Human,Full 75-100%,BC,35.0054923188,38.3848033413,33.59361319021555,55.6133548608193,-121.92750448539223
1999,73,Lightning,Full 75-100%,BC,1447.08123933,1447.08123933,1371.8577555939564,58.765993357047506,-131.96881616009546
1999,77,Lightning,Full 75-100%,BC,547.60805023,547.60805023,517.9536648832737,59.565987309824685,-128.16400558055795
1999,78,Lightning,Full 75-100%,BC,700.027659747,700.027659747,663.856092180078,58.660120018251575,-130.8246730705329
1999,81,Lightning,Full 75-100%,BC,128.909885226,134.419998601,122.13349509504617,58.970000012241485,-127.40999999984122
1999,84,Lightning,Full 75-100%,BC,677.845711369,662.970198352,642.9824954562938,58.580000011680475,-127.63000000092003
1999,841,Lightning,Full 75-100%,PC-KO,0.998334754843,1.25576764226,0.9851304879240135,50.81433332667602,-115.98752833129093
1999,842,Industry,Full 75-100%,PC-KO,20.0033456342,22.4131791065,19.72864640435206,50.88859275648309,-116.06420522745202
1999,843,Undefined,Full 75-100%,PC-YO,18.422436817,20.7074948685,18.127053287214903,51.231493286794034,-116.58117249914856
1999,848,Lightning,Full 75-100%,PC-GL,1.05612782507,1.32558179036,1.0395505499744533,51.180598577511354,-117.54500217564167
1999,849,Undefined,Full 75-100%,PC-YO,0.0995680651697,0.136893798989,0.097839614696852,51.43322669113416,-116.40124408286981
1999,852,Lightning,Full 75-100%,PC-GL,0.0105614477917,0.0158338028157,0.010383828162341412,51.349997752290726,-117.38610490076748
1999,853,Lightning,Full 75-100%,PC-GL,0.105613549289,0.14487570453,0.10377667973481827,51.43841854348781,-117.50270508424032
2000,1008,Undefined,Full 75-100%,BC,3.33057843234,3.33057843234,3.3114286069316563,49.7609257973737,-114.78330176068648
2000,196,Lightning,Full 75-100%,BC,92.3809160486,97.5761045412,89.89427691304267,52.98972930103557,-126.31113621606458
2000,241,Undefined,Full 75-100%,BC,432.918934845,432.918934845,424.5871638767837,51.72539993422188,-125.54088427194122
2000,348,Lightning,Full 75-100%,BC,266.601286845,270.310608313,265.1685207242602,49.70999765199354,-120.91000444103653
2000,374,Undefined,Full 75-100%,BC,59.8067645296,59.8067645296,59.3118255790267,50.10811250570921,-116.62388805488536
2000,377,Lightning,Full 75-100%,BC,265.902066131,265.902066131,265.5639134824226,49.165267731962615,-120.26001895289127
2000,393,Human,Full 75-100%,BC,98.6014387444,103.884903766,97.94361333618727,49.886664544314094,-115.67962430692492
2000,396,Human,Full 75-100%,BC,58.7916957685,63.1902872102,58.737235420775264,49.11999789291015,-118.66000388755835
2000,397,Lightning,Full 75-100%,BC,72.4103625934,77.2046788037,72.08221626361326,49.59644065989553,-116.60235673835024
2000,403,Lightning,Full 75-100%,BC,84.8397417052,84.8397417052,84.60624086760603,49.35938513753443,-116.14113563985173
2000,407,Lightning,Full 75-100%,BC,240.782472098,245.093989337,240.2099013582976,49.309998072060736,-115.60000053000017
2000,411,Lightning,Full 75-100%,BC,22.6307435277,25.236642932,22.56069226181915,49.40479861121317,-115.08141934345564
2000,412,Lightning,Full 75-100%,BC,301.519953464,301.519953464,301.08565025586125,49.18700835329823,-115.97672887509127
2000,414,Lightning,Full 75-100%,BC,122.034273404,127.519911063,121.87439574596775,49.16999766546832,-115.74000084772165
2000,478,Human,Full 75-100%,BC,49.8294123237,53.9003702536,49.513178174433165,49.842179845285166,-115.67513170053165
2000,479,Lightning,Full 75-100%,BC,47.6505585375,51.632509413,47.60897924832701,49.11301156145943,-115.67793996782785
2000,480,Lightning,Full 75-100%,BC,1.42023827877,1.76233056265,1.420201901045407,49.00329933082304,-116.42952189976846
2000,481,Lightning,Full 75-100%,BC,35.2389675577,38.6309073236,35.13697773678375,49.37816531368978,-116.27873133158549
2000,482,Lightning,Full 75-100%,BC,56.5596061489,60.8820594055,56.40367490125156,49.35999852147684,-116.6200012512324
2000,483,Lightning,Full 75-100%,BC,18.0930438518,20.351407989,18.00250578171321,49.66000002128815,-115.5100005671353
2000,484,Human,Full 75-100%,BC,60.4644680578,64.917896223,59.99495632248278,50.03725571543838,-114.72356001947006
2000,485,Lightning,Full 75-100%,BC,34.4706146445,37.8207544713,34.277414668851456,49.741250090265765,-115.85898429696681
2000,486,Human,Full 75-100%,BC,104.298798168,109.649624266,104.21823626615583,49.099997876326526,-118.83000419587337
2000,487,Human,Full 75-100%,BC,140.0292007292,149.1311423942,139.0332365840314,49.945898060741484,-115.72999999057797
2000,488,Human,Full 75-100%,BC,21.1718896421,23.6705870969,21.011661749522617,50.010000237788205,-115.77000025028046
2000,489,Human,Full 75-100%,BC,42.4775715905,46.2317869434,42.444759434011345,49.09999787235988,-119.70000577264813
2000,490,Human,Full 75-100%,BC,31.391735585,34.5672141639,31.13829941100861,50.08000019398104,-115.98000051351391
2000,491,Lightning,Full 75-100%,BC,191.543626572,196.702234342,190.67408610990037,49.597498222733314,-116.64427774136206
2000,492,Lightning,Full 75-100%,BC,135.627662781,141.147976381,134.5397152270101,50.07280235275224,-116.82208621851629
2000,493,Human,Full 75-100%,BC,15.4546773952,17.4897678891,15.35797519484217,49.82999933735182,-118.2800033192954
2000,494,Human,Full 75-100%,BC,3.68952969299,3.68952969299,3.666713775909663,49.8196847670046,-120.29930093397827
2000,495,Lightning,Full 75-100%,BC,38.1170554389,41.6596331967,37.410649238516754,51.614126840474974,-116.7194186482438
2000,496,Lightning,Full 75-100%,BC,41.1204658674,44.8108469341,40.65660590221979,50.53247586664688,-116.85616311491361
2000,497,Human,Full 75-100%,BC,15.575724881,17.6214494188,15.308706777118042,51.4000000070457,-121.25999999990543
2000,498,Human,Full 75-100%,BC,12.2218381015,13.9570439293,11.944304959116149,52.28000040075083,-119.1599998641461
2000,499,Human,Full 75-100%,BC,12.3117258714,14.0557187838,12.057290651834913,51.95000000691374,-122.49999999801457
2000,500,Human,Full 75-100%,BC,15.8769858632,17.9490055051,15.701483050944807,50.50000000659204,-127.2599999990561
2000,501,Human,Full 75-100%,BC,24.3507266363,27.07803499,23.77266912574789,52.45000000651621,-120.98999999893323
2000,502,Human,Full 75-100%,BC,71.8306968505,76.6103890644,70.31604425674445,52.01722620230942,-122.60505438266341
2000,503,Human,Full 75-100%,BC,128.530961097,134.040102338,125.90097120656696,51.91747243420736,-123.15618508387479
2000,504,Human,Full 75-100%,BC,12.2272829001,13.9630217853,11.951121583274203,52.26000000727873,-122.09999999896185
2000,505,Human,Full 75-100%,BC,21.4216301695,23.9389672704,20.944371781289725,52.21000000884771,-122.79999999998181
2000,506,Lightning,Full 75-100%,BC,417.858790219,416.389400412,409.0144000291405,52.03000000728574,-125.5500000014972
2000,507,Human,Full 75-100%,BC,12.0435584301,13.7612532503,11.72353012648896,52.930000007941906,-123.57000000230292
2000,508,Human,Full 75-100%,BC,14.9188416944,16.9063763228,14.440541557434543,53.92003577230311,-124.08039336444835
2000,509,Human,Full 75-100%,BC,116.337632356,121.791648686,111.67940880944471,55.54820281124557,-120.69836488110107
2000,510,Human,Full 75-100%,BC,91.2169481419,96.3938290661,87.51822857897095,55.66171247224833,-120.78193373909609
